HID	PA
56578	1
56579	1
56580	1
56581	1
56582	1
56583	1
56584	1
56585	1
56586	1
56587	1
56588	1
56589	1
56590	0
56591	0
56592	0
56593	0
56594	0
56595	0
56649	0
56650	0
56651	0
56652	0
56653	1
56654	1
56655	1
56656	1
56657	1
56658	1
56659	1
56660	1
56661	1
56662	1
56663	1
56664	1
56665	1
56666	1
56667	1
56668	1
56669	1
56670	1
56671	1
56672	1
56673	0
56674	0
56675	0
56676	0
56677	0
56730	0
56731	0
56732	0
56733	0
56734	1
56735	1
56736	1
56737	1
56738	1
56739	1
56740	1
56741	1
56742	1
56743	1
56744	1
56745	1
56746	1
56747	1
56748	1
56749	1
56750	1
56751	1
56752	1
56753	0
56754	0
56755	0
56756	0
56757	0
56811	0
56812	0
56813	0
56814	0
56815	1
56816	1
56817	1
56818	1
56819	1
56820	1
56821	1
56822	1
56823	1
56824	1
56825	1
56826	1
56827	1
56828	1
56829	1
56830	1
56831	1
56832	1
56833	1
56834	1
56835	0
56836	0
56837	0
56838	0
56839	0
56893	0
56894	0
56895	0
56896	0
56897	1
56898	1
56899	1
56900	1
56901	1
56902	1
56903	1
56904	1
56905	1
56906	1
56907	1
56908	1
56909	1
56910	1
56911	1
56912	1
56913	1
56914	1
56915	1
56916	1
56917	0
56918	0
56919	0
56920	0
56921	0
56974	0
56975	0
56976	0
56977	0
56978	1
56979	1
56980	1
56981	1
56982	1
56983	1
56984	1
56985	1
56986	1
56987	1
56988	1
56989	1
56990	1
56991	1
56992	1
56993	1
56994	1
56995	1
56996	1
56997	0
56998	0
56999	0
57000	0
57001	0
57055	0
57056	0
57057	0
57058	0
57059	1
57060	1
57061	1
57062	1
57063	1
57064	1
57065	1
57066	1
57067	1
57068	1
57069	1
57070	1
57071	1
57072	1
57073	1
57074	1
57075	1
57076	1
57077	1
57078	1
57079	0
57080	0
57081	0
57082	0
57083	0
57137	0
57138	0
57139	0
57140	0
57141	1
57142	1
57143	1
57144	1
57145	1
57146	1
57147	1
57148	1
57149	1
57150	1
57151	1
57152	1
57153	1
57154	1
57155	1
57156	1
57157	1
57158	1
57159	1
57160	1
57161	1
57162	0
57163	0
57164	0
57165	0
57218	0
57219	0
57220	0
57221	1
57222	1
57223	1
57224	1
57225	1
57226	1
57227	1
57228	1
57229	1
57230	1
57231	1
57232	1
57233	1
57234	1
57235	1
57236	1
57237	1
57238	1
57239	1
57240	1
57241	1
57242	0
57243	0
57244	0
57245	0
57299	0
57300	0
57301	0
57302	0
57303	1
57304	1
57305	1
57306	1
57307	1
57308	1
57309	1
57310	1
57311	1
57312	1
57313	1
57314	1
57315	1
57316	1
57317	1
57318	1
57319	1
57320	1
57321	1
57322	1
57323	1
57324	0
57325	0
57326	0
57327	0
57381	0
57382	0
57383	0
57384	0
57385	1
57386	1
57387	1
57388	1
57389	1
57390	1
57391	1
57392	1
57393	1
57394	1
57395	1
57396	1
57397	1
57398	1
57399	1
57400	1
57401	1
57402	1
57403	1
57404	1
57405	1
57406	0
57407	0
57408	0
57462	0
57463	0
57464	0
57465	1
57466	0
57467	1
57468	1
57469	1
57470	1
57471	1
57472	1
57473	1
57474	1
57475	1
57476	1
57477	1
57478	1
57479	1
57480	1
57481	1
57482	1
57483	1
57484	1
57485	1
57486	0
57487	0
57488	0
57489	0
57543	0
57544	0
57545	0
57546	0
57547	0
57548	1
57549	1
57550	0
57551	1
57552	1
57553	1
57554	1
57555	1
57556	1
57557	1
57558	1
57559	1
57560	1
57561	1
57562	1
57563	1
57564	1
57565	1
57566	1
57567	1
57568	0
57569	0
57570	0
57625	0
57626	0
57627	0
57628	0
57629	0
57630	0
57631	0
57632	1
57633	1
57634	1
57635	1
57636	1
57637	1
57638	1
57639	1
57640	1
57641	1
57642	1
57643	1
57644	1
57645	1
57646	1
57647	1
57648	1
57649	1
57650	0
57651	0
57652	0
57705	0
57706	0
57707	0
57708	0
57709	0
57710	0
57711	0
57712	0
57713	0
57714	1
57715	1
57716	1
57717	1
57718	1
57719	1
57720	1
57721	1
57722	1
57723	1
57724	1
57725	1
57726	1
57727	1
57728	1
57729	0
57730	0
57731	0
57732	0
57787	0
57788	0
57789	0
57790	0
57791	0
57792	0
57793	0
57794	0
57795	0
57796	1
57797	1
57798	1
57799	1
57800	1
57801	1
57802	1
57803	1
57804	1
57805	1
57806	1
57807	1
57808	1
57809	1
57810	1
57811	0
57812	0
57813	0
57869	0
57870	0
57871	0
57872	0
57873	0
57874	0
57875	0
57876	0
57877	1
57878	1
57879	1
57880	1
57881	1
57882	1
57883	1
57884	1
57885	1
57886	1
57887	1
57888	1
57889	1
57890	1
57891	1
57892	0
57893	0
57894	0
57949	0
57950	0
57951	0
57952	0
57953	0
57954	0
57955	0
57956	0
57957	1
57958	1
57959	1
57960	1
57961	1
57962	1
57963	1
57964	1
57965	1
57966	1
57967	1
57968	1
57969	1
57970	1
57971	1
57972	1
57973	0
57974	0
58031	0
58032	0
58033	0
58034	0
58035	0
58036	0
58037	0
58038	1
58039	1
58040	1
58041	1
58042	1
58043	1
58044	1
58045	1
58046	1
58047	1
58048	1
58049	1
58050	1
58051	1
58052	1
58053	1
58054	1
58055	0
58057	0
58113	0
58114	0
58115	0
58116	0
58117	0
58118	0
58119	1
58120	1
58121	1
58122	1
58123	1
58124	1
58125	1
58126	1
58127	1
58128	1
58129	1
58130	1
58131	1
58132	1
58133	1
58134	1
58135	1
58136	0
58137	0
58138	0
58139	0
58193	0
58194	0
58195	0
58196	0
58197	0
58198	1
58199	1
58200	1
58201	1
58202	1
58203	1
58204	1
58205	1
58206	1
58207	1
58208	1
58209	1
58210	1
58211	1
58212	1
58213	1
58214	1
58215	1
58216	1
58217	0
58218	0
58219	0
58275	0
58276	0
58277	0
58278	0
58279	1
58280	1
58281	1
58282	1
58283	1
58284	1
58285	1
58286	1
58287	1
58288	1
58289	1
58290	1
58291	1
58292	1
58293	1
58294	1
58295	1
58296	1
58297	1
58298	0
58299	0
58300	0
58301	0
58356	0
58357	0
58358	0
58359	0
58360	1
58361	1
58362	1
58363	1
58364	1
58365	1
58366	1
58367	1
58368	1
58369	1
58370	1
58371	1
58372	1
58373	1
58374	1
58375	1
58376	1
58377	1
58378	1
58379	1
58380	0
58381	0
58382	0
58437	0
58438	0
58439	0
58440	1
58441	1
58442	1
58443	1
58444	1
58445	1
58446	1
58447	1
58448	1
58449	1
58450	1
58451	1
58452	1
58453	1
58454	1
58455	1
58456	1
58457	1
58458	1
58459	1
58460	1
58461	0
58462	0
58463	0
58519	0
58520	0
58521	1
58522	1
58523	1
58524	1
58525	1
58526	1
58527	1
58528	1
58529	1
58530	1
58531	1
58532	1
58533	1
58534	1
58535	1
58536	1
58537	1
58538	1
58539	1
58540	1
58541	1
58542	0
58543	0
58544	0
58602	0
58603	1
58604	1
58605	1
58606	1
58607	1
58608	1
58609	1
58610	1
58611	1
58612	1
58613	1
58614	1
58615	1
58616	1
58617	1
58618	1
58619	1
58620	1
58621	1
58622	1
58623	0
58624	0
58625	0
58626	0
58683	0
58684	1
58685	1
58686	1
58687	1
58688	1
58689	1
58690	1
58691	1
58692	1
58693	1
58694	1
58695	1
58696	1
58697	1
58698	1
58699	1
58700	1
58701	1
58702	1
58703	1
58704	0
58705	0
58706	0
58766	1
58767	1
58768	1
58769	1
58770	1
58771	1
58772	1
58773	1
58774	1
58775	1
58776	1
58777	1
58778	1
58780	1
58781	1
58782	1
58783	1
58784	1
58785	0
58786	0
58787	0
58788	0
58849	1
58850	1
58851	1
58852	1
58854	1
58855	1
58856	1
58857	1
58858	1
58859	1
58862	1
58863	1
58864	1
58865	1
58866	1
58867	0
58868	0
58869	0
