HID	PA
47697	0
47698	0
47699	1
47700	1
47701	1
47702	1
47703	1
47704	1
47705	1
47706	1
47763	0
47764	0
47765	0
47766	0
47767	0
47768	0
47769	0
47770	0
47771	0
47772	0
47773	0
47774	0
47775	0
47776	0
47777	0
47778	0
47779	1
47780	1
47781	1
47782	1
47783	1
47784	1
47785	1
47786	1
47844	0
47845	0
47846	0
47847	0
47848	0
47849	0
47850	0
47851	0
47852	0
47853	0
47854	0
47855	0
47856	0
47857	0
47858	0
47859	0
47860	0
47861	1
47862	1
47863	1
47864	1
47865	1
47866	1
47867	1
47868	1
47925	0
47926	0
47927	0
47928	0
47929	0
47930	0
47931	0
47932	0
47933	0
47934	0
47935	0
47936	0
47937	0
47938	0
47939	0
47940	0
47941	0
47942	1
47943	1
47944	1
47945	1
47946	1
47947	1
47948	1
47949	1
48005	0
48006	0
48007	0
48008	0
48009	0
48010	0
48011	0
48012	0
48013	0
48014	0
48015	0
48016	0
48017	0
48018	0
48019	0
48020	0
48021	0
48022	0
48023	1
48024	1
48025	1
48026	1
48027	1
48028	1
48029	1
48030	1
48086	0
48087	0
48088	0
48089	0
48090	0
48091	0
48092	0
48093	0
48094	0
48095	0
48096	0
48097	0
48098	0
48099	0
48100	0
48101	0
48102	0
48103	0
48104	1
48105	1
48106	1
48107	1
48108	1
48109	1
48110	1
48111	1
48167	0
48168	0
48169	0
48170	0
48171	0
48172	0
48173	0
48174	0
48175	0
48176	0
48177	0
48178	0
48179	0
48180	0
48181	0
48182	0
48183	0
48184	0
48185	0
48186	1
48187	1
48188	1
48189	1
48190	1
48191	1
48192	1
48193	1
48248	0
48249	0
48250	0
48251	0
48252	0
48253	0
48254	0
48255	0
48256	0
48257	0
48258	0
48259	0
48260	0
48261	0
48262	0
48263	0
48264	0
48265	0
48266	1
48267	1
48268	1
48269	1
48270	1
48271	1
48272	1
48273	1
48274	1
48329	0
48330	0
48331	0
48332	0
48333	0
48334	0
48335	0
48336	0
48337	0
48338	1
48339	0
48340	0
48341	0
48342	0
48343	0
48344	0
48345	0
48346	0
48347	0
48348	1
48349	1
48350	1
48351	1
48352	1
48353	1
48354	1
48355	1
48411	0
48412	0
48413	0
48414	0
48415	0
48416	0
48417	0
48418	0
48419	1
48420	0
48421	0
48422	0
48423	0
48424	0
48425	0
48426	0
48427	0
48428	0
48429	1
48430	1
48431	1
48432	1
48433	1
48434	1
48435	1
48436	1
48437	1
48491	0
48492	0
48493	0
48494	0
48495	0
48496	0
48497	0
48498	0
48499	0
48500	1
48501	0
48502	0
48503	0
48504	0
48505	0
48506	0
48507	0
48508	0
48509	0
48510	1
48511	1
48512	1
48513	1
48514	1
48515	1
48516	1
48517	1
48518	1
48573	0
48574	0
48575	0
48576	0
48577	0
48578	0
48579	0
48580	0
48581	1
48582	1
48583	0
48584	0
48585	0
48586	0
48587	0
48588	0
48589	0
48590	0
48591	1
48592	1
48593	1
48594	1
48595	1
48596	1
48597	1
48598	1
48599	1
48600	1
48654	0
48655	0
48656	0
48657	0
48658	0
48659	0
48660	0
48661	0
48662	1
48663	1
48664	0
48665	0
48666	0
48667	0
48668	0
48669	0
48670	0
48671	0
48672	1
48673	1
48674	1
48675	1
48676	1
48677	1
48678	1
48679	1
48680	1
48681	1
48682	1
48735	0
48736	0
48737	0
48738	0
48739	0
48740	0
48741	0
48742	1
48743	1
48744	1
48745	0
48746	0
48747	0
48748	0
48749	0
48750	0
48751	0
48752	1
48753	1
48754	1
48755	1
48756	1
48757	1
48758	1
48759	1
48760	1
48761	1
48762	1
48763	1
48816	0
48817	0
48818	0
48819	0
48820	0
48821	0
48822	0
48823	1
48824	1
48825	1
48826	1
48827	0
48828	0
48829	0
48830	0
48831	0
48832	0
48833	1
48834	1
48835	1
48836	1
48837	1
48838	1
48839	1
48840	1
48841	1
48842	1
48843	1
48844	1
48898	0
48899	0
48900	0
48901	0
48902	0
48903	0
48904	1
48905	1
48906	1
48907	1
48908	0
48909	0
48910	0
48911	0
48912	0
48913	0
48914	1
48915	1
48916	1
48917	1
48918	1
48919	1
48920	1
48921	1
48922	1
48923	1
48924	1
48925	1
48978	0
48979	0
48980	0
48981	0
48982	0
48983	0
48984	1
48985	1
48986	1
48987	1
48988	1
48989	1
48990	0
48991	0
48992	0
48993	0
48994	1
48995	1
48996	1
48997	1
48998	1
48999	1
49000	1
49001	1
49002	1
49003	1
49004	1
49005	1
49006	1
49060	0
49061	0
49062	0
49063	0
49064	0
49065	1
49066	1
49067	1
49068	1
49069	1
49070	1
49071	1
49072	0
49073	0
49074	0
49075	0
49076	1
49077	1
49078	1
49079	1
49080	1
49081	1
49082	1
49083	1
49084	1
49085	1
49086	1
49087	1
49141	0
49142	0
49143	0
49144	0
49145	0
49146	0
49147	1
49148	1
49149	1
49150	1
49151	1
49152	1
49153	0
49154	0
49155	1
49156	0
49157	1
49158	1
49159	1
49160	1
49161	1
49162	1
49163	1
49164	1
49165	1
49166	1
49167	1
49168	1
49222	0
49223	0
49224	0
49225	0
49226	0
49227	0
49228	1
49229	1
49230	1
49231	1
49232	1
49233	1
49234	0
49235	1
49236	0
49237	1
49238	1
49239	1
49240	1
49241	1
49242	1
49243	1
49244	1
49245	1
49246	1
49247	1
49248	1
49249	1
49303	0
49304	0
49305	0
49306	0
49307	0
49308	0
49309	1
49310	1
49311	1
49312	1
49313	1
49314	1
49315	1
49316	1
49317	1
49318	1
49319	1
49320	1
49321	1
49322	1
49323	1
49324	1
49325	1
49326	1
49327	1
49328	1
49329	1
49330	1
49385	0
49386	0
49387	0
49388	0
49389	0
49390	1
49391	1
49392	1
49393	1
49394	1
49395	1
49396	1
49397	0
49398	1
49399	1
49400	1
49401	1
49402	1
49403	1
49404	1
49405	1
49406	1
49407	1
49408	1
49409	1
49410	1
49411	1
49465	0
49466	0
49467	0
49468	0
49469	0
49470	0
49471	1
